R472544,R757887
R176259,R812217
R162241,R406667
R289862,R807174
R858579,R737788
R979459,R761360
R649686,R124505
R832481,R857498
R197428,R403057
R176135,R768302
R370485,R761202
R572782,R283345
R980855,R198440
R736259,R433465
R217559,R848781
R220491,R274891
R135123,R810021
R654133,R552209
R608035,R946229
R612441,R862519
R632961,R586488
R701053,R615472
R630252,R781742
R171019,R682551
R939819,R289064
R223268,R960688
R376315,R240050
R650125,R674124
R226739,R156049
R288905,R811219
R256158,R893712
R991096,R841247
R224963,R635159
R248735,R880201
R571150,R998722
R560146,R715228
R464163,R704732
R741619,R187326
R588932,R302748
R501539,R110192
R887974,R988161
R428320,R719854
R572491,R556419
R550300,R994107
R109670,R630506
R576178,R152089
R180062,R545476
R642484,R136235
R946883,R516808
R496205,R523498
R122740,R562462
R503520,R738771
R952418,R289750
R378727,R478149
R845787,R987889
R831852,R244846
R891951,R936889
R739108,R834992
R482818,R316735
R788114,R862587
R250605,R950595
R190420,R920481
R841685,R224494
R874932,R131318
R816203,R715355
R615035,R809897
R561507,R618329
R476788,R136423
R356888,R888576
R245962,R999263
R723034,R158864
R491554,R540359
R268341,R448363
R310074,R510417
R892394,R602386
R615252,R138712
R782128,R973087
R881975,R774168
R482958,R663568
R723727,R854986
R907877,R677776
R328197,R974086
R811063,R334690
R958958,R927874
R541547,R704488
R256512,R151664
R772372,R970261
R741257,R633789
R428726,R804097
R104701,R958938
R845294,R169058
R153736,R311180
R180151,R575988
R448310,R359686
R232596,R329512
R346867,R951140
R763938,R883408
R368949,R722076
R771003,R564674
R759393,R867329
R807487,R566073
R893705,R317042
R322308,R634534
R413282,R237184
R628654,R654815
R529025,R252573
R945704,R443561
R288996,R727671
R718302,R517095
R801007,R485967
R268197,R985685
R302290,R798325
R324584,R647941
R961278,R878227
R937177,R236511
R473298,R269445
R714577,R248660
R324009,R781947
R878409,R207007
R412853,R348722
R272823,R964950
R278167,R357087
R269864,R624043
R291467,R124185
R301405,R359931
R140015,R105149
R462342,R267465
R270426,R730073
R710318,R215015
R224504,R339772
R814582,R125424
R550837,R854035
R665833,R891328
R396322,R510166
R545251,R947839
R667811,R497886
R880384,R255163
R164468,R649518
R344015,R155478
R902478,R573469
R241680,R599927
R167763,R262244
R233316,R699190
R185061,R665988
R578213,R549698
R732921,R637292
R117157,R408339
R605942,R841948
R696187,R821111
R173329,R760762
R348715,R807000
R666645,R725139
R358437,R209819
R175788,R555036
R944543,R554130
R497971,R963871
R800232,R535431
R783169,R200752
R601784,R480168
R266356,R232003
R763730,R867860
R730716,R911270
R659534,R875173
R390398,R999490
R751428,R475012
R712110,R810857
R684031,R957358
R262882,R926128
R815592,R182712
R208334,R738759
R687750,R532207
R194338,R899288
R650427,R818525
R872975,R443192
R459804,R973303
R237189,R719663
R739076,R451270
R369417,R879803
R852082,R542364
R855007,R740524
R870573,R961298
R792424,R273837
R979292,R187894
R936084,R556546
R605140,R445301
R815287,R432367
R315177,R720072
R152046,R792255
R764046,R301500
R103652,R768189
R131843,R910494
R940507,R696874
R349814,R689366
R863346,R883080
R185167,R390270
R922712,R468507
R800998,R379495
R877730,R578167
R945833,R364689
R753319,R998396
R429161,R737380
R691027,R256211
R979508,R767901
R182765,R633518
R166953,R462201
R172276,R993098
R289497,R351754
R809741,R882060
R271042,R618704
R391969,R894443
R253628,R980048
R732157,R787103
R883082,R691850
R440648,R995311
R586709,R943815
R974550,R376425
R913391,R453403
R220258,R137715
R234037,R173925
R373115,R735707
R123099,R781721
R636433,R157291
R402397,R530982
R440377,R560451
R513401,R929905
R858161,R457484
R201661,R107929
R313507,R872700
R649265,R904520
R965078,R976387
R180043,R248381
R132733,R400120
R981099,R577700
R958022,R448055
R353317,R229228
R752111,R326332
R677765,R442947
R353078,R797135
R926806,R659686
R773888,R981252
R377056,R857907
R751142,R422972
R297459,R429692
R340877,R550081
R174990,R618578
R318975,R814967
R793621,R797739
R417599,R163660
R388233,R225736
R819740,R680456
R546617,R653156
R240912,R138895
R782523,R423894
R210696,R792578
R974972,R323816
R486274,R423209
R104125,R356061
R924073,R202362
R135992,R784482
R230499,R939967
R824885,R506160
R699309,R881698
R148752,R111103
R874875,R698304
R595566,R852574
R761040,R706883
R301100,R814206
R709092,R965030
R161969,R641183
R805805,R903329
R114048,R260356
R943707,R509296
R500989,R196268
R606460,R988959
R495559,R103671
R631037,R560082
R848948,R667631
R259511,R314396
R907955,R317419
R605828,R980279
R635615,R247517
R541695,R889286
R246301,R990190
R489078,R339714
R860402,R346713
R556652,R831444
R308124,R328948
R473261,R499175
R715677,R233374
R399505,R910616
R197182,R288039
R520076,R226657
R828137,R834975
R240770,R589563
R741170,R113282
R757177,R683092
R986106,R348433
R668037,R367536
R861423,R116140
R599448,R219400
R201726,R336661
R951162,R611689
R376026,R120313
R867350,R304583
R529914,R436601
R661332,R838519
R387900,R921730
R707813,R425083
R305390,R495572
R286281,R216895
R750254,R491278
R807609,R991880
R781975,R150309
R320357,R891283
R970113,R848536
R438270,R882419
R709444,R341412
R121811,R724186
R577829,R370236
R189667,R381853
R336493,R256451
R250670,R715658
R220798,R587401
R980256,R631266
R373788,R286442
R231002,R659155
R657028,R937226
R168271,R412149
R311834,R762925
R823688,R514567
R838752,R652802
R341494,R262077
R917379,R938659
R742431,R246550
R464664,R841804
R517473,R524458
R472158,R589948
R921740,R624613
R453020,R228675
R296484,R347331
R422500,R368444
R699753,R879478
R393425,R982522
R818289,R755836
R637805,R815824
R432779,R453755
R142581,R354744
R561895,R359751
R817142,R976344
R562444,R809808
R244047,R756151
R571084,R875599
R609249,R100766
R159397,R943920
R263804,R569882
R211148,R102783
R187821,R628768
R586173,R380960
R909683,R921624
R768470,R491545
R805995,R262939
R496624,R457715
R759660,R521177
R419345,R292671
R928117,R112658
R956326,R155241
R655110,R142640
R285396,R890011
R930097,R367303
R246650,R686499
R328694,R925980
R351437,R768592
R582118,R773285
R713561,R626672
R938980,R407383
R999271,R364589
R774602,R215819
R216973,R112848
R375786,R918054
R269792,R201483
R679090,R553787
R861219,R228871
R978815,R694098
R844881,R749130
R195109,R588806
R668552,R182316
R884765,R864830
R158675,R833927
R685695,R754051
R148608,R912221
R620888,R652909
R806584,R983901
R738999,R300973
R759822,R382205
R946164,R807924
R199358,R618054
R688767,R619790
R656549,R817072
R392944,R138575
R709157,R494851
R167055,R850860
R441661,R170676
R609312,R483220
R210712,R986202
R295185,R210614
R470188,R723911
R253800,R668713
R647457,R354015
R921090,R813219
R961195,R501553
R487977,R918563
R483215,R137083
R358544,R298439
R348512,R341880
R337833,R263464
R943371,R159426
R540565,R536346
R913827,R731564
R335528,R108391
R367815,R674571
R222685,R481644
R107380,R195802
R850544,R828138
R548068,R635284
R928952,R678714
R521402,R363116
R128377,R211716
R630904,R266000
R535180,R215159
R383510,R286616
R710489,R624555
R652892,R584201
R193630,R887044
R409554,R731845
R212931,R738956
R276469,R457951
R511136,R789084
R964009,R306562
R377284,R736104
R366493,R746147
R176037,R798390
R455906,R514663
R413163,R939298
R900164,R289648
R736305,R440156
R106864,R485201
R457433,R298715
R908268,R636842
R940351,R697211
R101961,R985844
R192503,R752445
R176805,R324181
R368304,R292285
R884930,R131939
R966832,R893817
R835918,R197874
R475762,R138215
R402518,R778148
R237287,R665115
R945520,R615661
R580605,R739917
R737371,R241643
R192439,R577607
R810004,R905790
R129242,R975122
R577981,R391127
R132991,R159283
R166310,R546372
R924068,R383060
R493562,R144523
R179810,R102272
R172372,R186600
R355211,R229518
R792676,R149004
R586622,R397246
R911023,R864274
R250936,R637445
R231972,R147782
R998040,R796305
R115045,R955523
R758608,R123700
R432527,R813308
R945761,R582776
R615806,R318670
R839262,R407595
R973021,R105028
R698183,R291983
R388272,R560731
R175653,R696170
R455163,R815645
R682718,R681590
R753650,R800874
R158494,R900126
R727539,R116122
R816738,R998826
R843559,R575710
R795471,R241086
R369433,R318600
R239711,R445417
R676290,R918299
R643169,R351079
R862808,R490333
R276828,R126971
R230910,R687322
R736282,R268646
R326772,R948781
R301864,R285411
R808832,R511000
R731336,R237567
R133842,R928459
R610068,R989517
R802689,R812923
R123904,R914398
R395245,R836536
R524508,R362845
R970101,R812072
R686545,R932170
R907491,R705873
R475553,R296945
R103820,R876567
R368788,R738662
R915783,R149462
R994812,R327821
R796215,R922753
R380657,R528263
R125441,R663868
R137483,R837008
R792808,R938505
R683119,R244491
R200931,R573006
R808226,R912205
R729300,R518342
R728566,R342207
R611263,R912161
R115211,R873753
R151135,R495375
R892122,R202809
R347298,R232876
R894942,R218646
R143293,R928684
R894662,R163506
R572323,R573573
R658116,R308163
R453574,R729456
R847094,R601959
R263377,R959600
R627235,R809386
R837020,R375113
R218615,R551373
R441933,R158390
R472836,R508385
R428414,R647751
R153828,R735850
R296042,R721805
R529560,R484956
R391946,R768817
R991877,R396488
R948122,R444764
R701894,R731878
R432960,R786810
R435534,R528445
R973444,R321967
R345926,R568365
R815211,R415915
R607962,R674660
R664498,R897272
R889561,R785350
R726587,R991017
R591004,R698538
R571763,R810423
R311877,R665649
R243140,R903847
R254815,R414528
R175369,R261874
R666066,R884280
R975057,R292241
R522088,R263065
R865140,R956437
R941220,R468370
R648297,R282101
R777897,R607435
R235180,R649849
R140039,R882053
R347041,R242051
R660822,R697788
R881222,R919807
R947344,R911582
R799147,R449773
R189800,R196326
R562305,R478617
R561199,R515450
R556997,R339245
R395466,R993889
R913798,R577278
R737408,R656241
R215846,R852499
R326482,R537117
R246235,R204063
R378356,R272798
R365883,R422742
R473540,R480065
R860943,R522466
R827829,R397521
R477870,R882397
R709510,R453824
R114524,R114029
R361501,R296527
R646457,R649818
R311501,R296558
R886209,R320402
R134754,R598932
R271791,R210111
R124598,R657025
R175770,R255807
R738096,R825174
R171026,R652462
R499998,R333452
R509687,R255875
R656769,R924900
R997654,R948351
R673748,R168072
R698340,R342032
R315360,R403042
R261111,R425596
R936898,R621176
R585592,R178380
R182763,R182728
R106174,R823510
R965961,R408702
R703620,R601604
R472919,R201251
R937743,R644316
R907638,R869199
R223993,R532352
R712466,R501564
R524341,R811446
R832369,R578010
R916076,R863236
R920744,R514852
R451839,R290549
R197324,R577157
R276488,R590568
R952083,R368724
R323886,R183643
R940049,R572437
R779852,R445622
R305412,R334154
R827946,R294863
R869714,R480666
R488175,R694653
R201977,R834785
R518873,R588218
R927247,R694121
R540760,R502882
R133958,R916583
R445482,R484392
R124345,R597000
R767050,R878271
R504062,R596605
R572204,R855761
R177879,R526775
R722676,R742385
R348992,R305257
R819708,R425439
R531031,R725145
R137258,R523879
R965620,R703708
R759748,R265840
R877202,R465638
R159781,R462081
R268355,R351785
R566553,R652486
R574988,R571607
R976809,R549000
R879763,R235661
R698345,R638145
R823384,R349126
R403949,R482209
R748454,R467255
R362526,R410781
R766655,R345668
R358160,R106716
R983336,R983251
R254427,R828555
R998276,R985201
R431542,R957427
R486542,R389061
R893412,R159191
R659223,R682747
R237672,R149834
R491220,R117423
R845680,R567920
R892577,R419099
R826916,R367350
R355869,R572997
R393365,R545840
R315731,R553803
R737699,R930294
R470455,R479330
R983238,R441533
R670711,R279264
R511371,R572008
R267631,R518897
R665914,R725637
R747446,R663358
R348356,R205165
R462492,R195603
R869091,R925018
R261841,R222507
R758522,R711027
R152991,R453332
R484557,R453354
R653584,R920125
R159814,R863790
R445747,R491122
R903534,R818776
R896769,R873056
R733470,R271457
R733289,R756487
R861027,R770215
R683372,R909545
R915193,R381056
R572377,R747259
R616150,R127001
R860787,R639080
R243746,R494886
R367922,R713266
R223322,R786284
R842815,R258607
R948173,R716482
R926180,R913987
R597648,R102579
R486403,R219711
R334804,R443423
R204930,R432611
R996153,R497854
R601580,R869286
R507066,R286881
R586141,R481745
R312849,R584766
R847658,R141230
R224305,R969539
R320791,R277352
R970595,R148349
R849582,R909913
R796456,R605496
R670660,R101050
R569400,R620316
R423190,R886463
R828673,R554150
R483718,R805263
R607156,R729486
R174190,R374592
R551046,R881103
R760845,R287559
R899959,R181617
R997684,R413486
R903835,R182246
R799455,R996723
R317853,R578839
R108752,R960222
R375452,R548965
R532158,R205006
R545215,R450930
R205041,R187892
R564019,R448544
R484138,R218161
R351419,R811189
R176124,R548971
R382153,R608269
R863396,R438553
R559198,R285410
R422977,R810128
R626311,R226143
R399514,R263280
R592753,R829896
R545382,R494608
R423759,R964457
R670767,R900665
R154094,R750099
R786363,R433543
R118682,R916384
R631439,R734725
R617300,R688482
R528832,R256261
R379474,R639347
R660362,R399957
R623795,R490209
R813176,R601652
R365390,R594537
R794294,R872454
R535495,R572853
R661837,R783835
R140570,R298411
R473342,R254623
R387778,R181645
R760661,R666450
R745770,R769881
R745253,R757493
R593843,R484329
R729242,R617163
R760223,R396796
R522090,R474804
R399624,R822063
R747703,R567340
R372258,R914829
R256215,R116741
R129615,R363596
R700169,R249159
R430621,R684391
R390497,R603001
R218522,R772555
R206026,R537215
R878888,R636078
R966207,R349330
R255615,R670559
R433252,R695585
R543306,R107554
R817091,R919233
R460317,R570237
R785038,R992227
R394429,R796444
R784962,R688463
R695350,R179019
R823424,R954134
R337276,R348881
R927561,R401812
R500239,R301693
R934187,R818743
R938442,R655144
R752090,R573972
R794827,R721527
R405089,R739876
R927813,R710203
R763584,R529766
R753341,R815421
R857048,R217877
R216127,R845122
R494815,R857975
R230119,R581239
R941924,R964024
R234594,R416693
R902878,R803033
R676961,R796653
R155119,R914373
R134039,R750865
R663206,R557294
R515282,R973365
R887510,R889225
R123339,R423263
R988326,R136212
R977550,R685160
R871163,R557948
R551921,R785357
R898388,R881371
R254038,R358340
R743178,R585904
R937109,R565554
R622776,R368013
R390787,R926127
R280510,R975112
R111049,R110887
R230065,R400011
R627732,R893080
R311643,R336934
R786739,R223119
R200630,R601880
R387704,R191314
R216521,R365746
R260181,R632107
R363375,R278063
R238726,R176578
R798340,R217568
R876763,R100581
R502666,R272893
R803273,R916314
R234780,R201913
R289005,R797286
R109350,R129030
R704392,R252521
R486807,R703672
R106776,R365928
R973374,R917422
R712648,R218854
R483778,R970343
R233611,R414939
R576396,R836316
R300804,R150899
R196436,R328738
R879813,R940267
R110204,R963124
R572962,R547488
R637908,R689887
R693591,R983311
R838058,R892421
R809405,R665451
R845908,R942672
R139373,R845806
R797878,R565209
R538942,R740451
R629880,R365939
R225222,R872802
R161285,R531896
R719598,R267889
R886046,R479761
R290875,R836428
R618278,R917906
R642538,R892830
R137729,R798341
R473756,R420977
R186706,R941765
R682226,R544634
R991320,R559375
R919803,R139954
R221288,R607707
R975266,R263878
R531051,R884069
R462774,R576819
R899490,R845731
R708134,R171290
R536679,R725874
R391051,R832394
R558950,R783847
R500915,R388183
R367531,R370121
R859138,R928502
R398666,R407779
R598416,R732169
R496375,R272925
R400558,R298966
R712065,R254912
R484917,R633954
R687271,R839570
R629210,R732500
R648564,R885181
R558754,R897307
R727038,R923302
R929974,R582860
R365065,R241845
R900873,R433668
R607864,R831724
R505816,R576185
R844019,R627743
R979521,R693743
R724870,R577730
R477998,R317395
R848795,R801881
R693617,R708790
R242821,R601448
R961295,R671644
R313719,R807466
R907813,R116182
R448470,R189138
R415270,R121641
R335946,R724237
R857124,R405176
R129240,R747618
R800156,R509116
R698705,R983948
R193059,R652343
R833664,R709134
R650632,R234404
R659933,R214218
R170372,R976549
R969252,R271817
R937163,R346894
R346735,R958536
R560446,R283486
R185799,R527864
R635462,R323424
R341929,R476802
R587030,R344115
R885119,R220644
R532063,R901021
R886195,R797208
R395867,R598195
R191605,R671504
R471596,R889483
R188081,R536226
R577999,R506407
R526200,R910787
R754975,R366849
R784509,R754960
R982589,R944774
R673598,R220300
R264923,R470393
R815132,R133020
R451036,R859480
R910970,R312189
R452371,R326394
R960967,R311446
R980357,R715534
R354080,R626275
R657121,R317480
R431472,R862062
R959706,R351648
R484607,R749232
R236841,R121214
R899561,R515399
R235900,R716608
R360227,R626566
R710079,R796423
R271854,R324772
R688807,R292515
R431609,R419581
R901765,R799057
R447405,R609841
R863186,R544548
R148289,R307771
R212121,R796708
R373401,R539347
R655038,R632978
R204483,R411181
R789722,R168539
R670962,R201634
R752579,R197138
R973827,R149576
R863189,R384299
R587890,R433702
R420923,R372129
R314628,R205594
R704433,R238822
R268485,R951388
R717040,R186488
R834786,R503255
R879692,R348589
R281748,R699079
R760237,R929499
R680765,R350664
R667720,R532428
R892138,R311527
R847411,R438562
R776983,R344014
R358419,R556958
R574253,R579078
R323031,R226078
R639230,R125548
R832398,R609603
R490871,R967481
R122670,R820742
R405512,R566209
R127827,R236098
R370287,R351056
R609877,R153922
R535057,R567950
R765908,R897861
R452967,R171885
R918338,R615249
R205172,R723837
R566228,R712758
R411447,R754833
R483157,R695395
R973004,R297786
R176495,R802418
R709750,R860001
R240707,R547229
R361331,R532238
R681332,R723716
R667682,R887421
R993740,R981348
R761597,R960894
R423494,R670250
R825207,R886934
R530761,R790508
R791961,R490221
