R908402,R659473
R783384,R379530
R869477,R440325
R550167,R934535
R858185,R999548
R658942,R899135
R337607,R925875
R663592,R366609
R405265,R943017
R392146,R590337
R544809,R882274
R514106,R600281
R526208,R322973
R654776,R370430
R361573,R617419
R755082,R186475
R372380,R998476
R844221,R639906
R468409,R418367
R217637,R499550
R806178,R189293
R487074,R932156
R900058,R196980
R679934,R880728
R171254,R961848
R997487,R827809
R394508,R209453
R834390,R124254
R891405,R274130
R956326,R155241
R867419,R709086
R952213,R605825
R210572,R754530
R453604,R899419
R164179,R691554
R456868,R599037
R677191,R717669
R182312,R878145
R302184,R860999
R836082,R794288
R931604,R864777
R606490,R803939
R108741,R861607
R457231,R153821
R475657,R170499
R158028,R655853
R301100,R814206
R168271,R412149
R277528,R581116
R822104,R607509
R803764,R928897
R604845,R614390
R298046,R739664
R900939,R208920
R457632,R321583
R834705,R292517
R384104,R919191
R136278,R837730
R788916,R190755
R982733,R741043
R179239,R996655
R149459,R378517
R238814,R913316
R305212,R180757
R711917,R345903
R167834,R583546
R324009,R781947
R646229,R771813
R859399,R650172
R268091,R228973
R475967,R767567
R279765,R134383
R699986,R129495
R572962,R547488
R745736,R294577
R660113,R895651
R373843,R407470
R861711,R239195
R782367,R986039
R765861,R754897
R465654,R131723
R445507,R220870
R248931,R385301
R200252,R190604
R898297,R743001
R246154,R571991
R318005,R455989
R860414,R550284
R683846,R631414
R551921,R785357
R925885,R937318
R618033,R339643
R153274,R214163
R344678,R529551
R942256,R761784
R278575,R431743
R291783,R224112
R666645,R725139
R835085,R215397
R743554,R325674
R631171,R305619
R116615,R199172
R362239,R858459
R335104,R948614
R492800,R348167
R972949,R598090
R417117,R410313
R883406,R421357
R456742,R494451
R618655,R856040
R995456,R573316
R465109,R888878
R800877,R406984
R448114,R545737
R726905,R290634
R589037,R346884
R995709,R351169
R518068,R756304
R414409,R874084
R164290,R520393
R382926,R143223
R539971,R792278
R915151,R899401
R173482,R245132
R211168,R370739
R119600,R134371
R763426,R370759
R961595,R577508
R522268,R115833
R706947,R638596
R622532,R449825
R666714,R515456
R354647,R224654
R566848,R542568
R302226,R323726
R592462,R834444
R518678,R347017
R409635,R630802
R714058,R138288
R121196,R114037
R634372,R602955
R663651,R500969
R604005,R440580
R935925,R757860
R728365,R189777
R163102,R263296
R457316,R791245
R794961,R383068
R350408,R575174
R536390,R190602
R216778,R401868
R924827,R616427
R241811,R841821
R231799,R500987
R686545,R932170
R279298,R985324
R172990,R670205
R542630,R306986
R639573,R335583
R513784,R874991
R937095,R219987
R500921,R382282
R945430,R320279
R565577,R924662
R761448,R934217
R623968,R741823
R379449,R895038
R395378,R524747
R665892,R836898
R202110,R387576
R356072,R786346
R714506,R619969
R545914,R516029
R628660,R827174
R470274,R242022
R105031,R962970
R978430,R727400
R790502,R555266
R997514,R803924
R642971,R650026
R421985,R163391
R648049,R620137
R640147,R182838
R977603,R752109
R491431,R160541
R974240,R726150
R622225,R652583
R182668,R851679
R186449,R121307
R463173,R939130
R850783,R101292
R802832,R949927
R833063,R391210
R681361,R894860
R571559,R269498
R414944,R658968
R554299,R425736
R825733,R351882
R117828,R794958
R325934,R581581
R280372,R778888
R932831,R215189
R388467,R793157
R656258,R915227
R846136,R837262
R346337,R101742
R380836,R834178
R987145,R434313
R849492,R972035
R137451,R991310
R150310,R383351
R728433,R800701
R581639,R801231
R723470,R395430
R809198,R204322
R643422,R836435
R604835,R604875
R411094,R639603
R658946,R362004
R991855,R252212
R914419,R585581
R317219,R363381
R363818,R129849
R226907,R354935
R163636,R938213
R339931,R959485
R387035,R995172
R971560,R456791
R642205,R818559
R579383,R641055
R480661,R398773
R206769,R731594
R920172,R636938
R293372,R861634
R209315,R500842
R931631,R910983
R264497,R561416
R560715,R642602
R936032,R336283
R363852,R409393
R364919,R168747
R939113,R350236
R706885,R656943
R261404,R632794
R716864,R297550
R596400,R895960
R586141,R481745
R137483,R837008
R905799,R148553
R396592,R587584
R980226,R674821
R104642,R801416
R754362,R427188
R554982,R705857
R398396,R464776
R656179,R644332
R273062,R793825
R803194,R436125
R776022,R207062
R461108,R486171
R548292,R689898
R442441,R107610
R209753,R849591
R511887,R272119
R479336,R606789
R896066,R338520
R613404,R956963
R665551,R180168
R653586,R310419
R199344,R855826
R395556,R903961
R906142,R792952
R640527,R221934
R452467,R883685
R109431,R556342
R438819,R459633
R502967,R371988
R504510,R913978
R810959,R629982
R660004,R676116
R584142,R805858
R784555,R292178
R194634,R437385
R915095,R240673
R850358,R976620
R395406,R294871
R461044,R359173
R252730,R275013
R162434,R887001
R226913,R631030
R241808,R519285
R983880,R662719
R123307,R164003
R200319,R824573
R197193,R236592
R703254,R154707
R298182,R492153
R983139,R256091
R953614,R628778
R630699,R415101
R924073,R202362
R771562,R503405
R554234,R143575
R825597,R772412
R504864,R120009
R590300,R753977
R992454,R211066
R409122,R660385
R448907,R974874
R782347,R534225
R960429,R588813
R759554,R438437
R257221,R960701
R417524,R547290
R577150,R759409
R659551,R464008
R721466,R738256
R838816,R299216
R294133,R873201
R380157,R375619
R883009,R490038
R712302,R879055
R660978,R933580
R327288,R383340
R398083,R369681
R295033,R642763
R840428,R286338
R455221,R688727
R861034,R419375
R361822,R178751
R808092,R489931
R712471,R829244
R500639,R288526
R493891,R405126
R659649,R312340
R691659,R293552
R591125,R788180
R193331,R991530
R842111,R903928
R742217,R798270
R325882,R465951
R123858,R710983
R971793,R514086
R253015,R278606
R618517,R696190
R120562,R429401
R406369,R143471
R321299,R237520
R698048,R773473
R235004,R708927
R839420,R157752
R877666,R413298
R866742,R503750
R420480,R651053
R621757,R662946
R660947,R492317
R487843,R883639
R304045,R425532
R102099,R430340
R827227,R441238
R575483,R865060
R945833,R364689
R251814,R871340
R150203,R634587
R154219,R811615
R430095,R318694
R755249,R216605
R213529,R373739
R807627,R172166
R557072,R459065
R300601,R822937
R597048,R300280
R380985,R429740
R769402,R606813
R741614,R998645
R196094,R553854
R283318,R326429
R704592,R176496
R918489,R633391
R150432,R635807
R256512,R151664
R927000,R228230
R856980,R852662
R527482,R148080
R979018,R684949
R318489,R435113
R992811,R101891
R309492,R853213
R668759,R631714
R413150,R932171
R567716,R989723
R919056,R620474
R804943,R379467
R335918,R102788
R938331,R913980
R537960,R332227
R704550,R693798
R238147,R974931
R150287,R715655
R103183,R117246
R571820,R805752
R904307,R478345
R174225,R823996
R679850,R187587
R625221,R808457
R785037,R263266
R916037,R158536
R976034,R528111
R595239,R955702
R366836,R709331
R818983,R738341
R161090,R785395
R754700,R751536
R123578,R836066
R486308,R194092
R261187,R897315
R483681,R867370
R940266,R771311
R863099,R339478
R324829,R437480
R381846,R831388
R528168,R647307
R121803,R960901
R724251,R735827
R977496,R269617
R262534,R846130
R887776,R727300
R849265,R876858
R521125,R179718
R129613,R480964
R748658,R941013
R542962,R736783
R790971,R606838
R943893,R830784
R329865,R206347
R409242,R558219
R315844,R708360
R875806,R951958
R517210,R167350
R454514,R791267
R937743,R644316
R242821,R601448
R686347,R729858
R583967,R817784
R270216,R223056
R369489,R240076
R645773,R791168
R608339,R996607
R657510,R421263
R976399,R882375
R541522,R381836
R447786,R715575
R528832,R256261
R682149,R421448
R364612,R695311
R928357,R412970
R130938,R582659
R102572,R651338
R844853,R200611
R966082,R893917
R998104,R821326
R582939,R166462
R822793,R834353
R449908,R756270
R884939,R998291
R254417,R880986
R474674,R502611
R347110,R778611
R930657,R682158
R600555,R107990
R479500,R711328
R295602,R361796
R256200,R663367
R963152,R278844
R208801,R585294
R335542,R881313
R191194,R735820
R605942,R841948
R764133,R916716
R982589,R944774
R460036,R886565
R641985,R210359
R599103,R246950
R385320,R239704
R935658,R160168
R440662,R557968
R836253,R595057
R969250,R459682
R362054,R597580
R892338,R926094
R210097,R274835
R337405,R155958
R374775,R702965
R487757,R264236
R608936,R252098
R269525,R704193
R823192,R947592
R302175,R111543
R473466,R811571
R892253,R272709
R279837,R303431
R871623,R823198
R392426,R653616
R492548,R833153
R815033,R153572
R800679,R291423
R920803,R738633
R888154,R639484
R410640,R682990
R999117,R176993
R887255,R374034
R524202,R731567
R138814,R849206
R915869,R229571
R597948,R241268
R744698,R345682
R539246,R702740
R688784,R599797
R965990,R460053
R349662,R475161
R438354,R661316
R459777,R849436
R354232,R790934
R405404,R155175
R324760,R874966
R655514,R762247
R721532,R833713
R774257,R532233
R237585,R312267
R622308,R368988
R681013,R749815
R783642,R458802
R984313,R551959
R598567,R652407
R587442,R314706
R364431,R242278
R982433,R357165
R368329,R933205
R302061,R371053
R178733,R630822
R163800,R822879
R202851,R599294
R188514,R465704
R406951,R806548
R504413,R957526
R945349,R852298
R271355,R799885
R136373,R589024
R917332,R944062
R981035,R493466
R982492,R805206
R273925,R815985
R573831,R897913
R573366,R467826
R183613,R150273
R256558,R407004
R791404,R398918
R385144,R201357
R857272,R568326
R911376,R867107
R243285,R510894
R966038,R892901
R686783,R358212
R322664,R865432
R123432,R181950
R482200,R959887
R891250,R390904
R904227,R168680
R343494,R530414
R996970,R734831
R664102,R302758
R329208,R236552
R148551,R113029
R338543,R719480
R748357,R262227
R558762,R826519
R534399,R718886
R404016,R768509
R570232,R471680
R281659,R505671
R427918,R235065
R630290,R397315
R484233,R329908
R995462,R619478
R407524,R257655
R580631,R823593
R204250,R463511
R917529,R185587
R230972,R474048
R265814,R127490
R333848,R980529
R858174,R762489
R849066,R839111
R494102,R845746
R338130,R672461
R412271,R906394
R888500,R602389
R399083,R157819
R913762,R413450
R367705,R675671
R199929,R612208
R482239,R362353
R710212,R268796
R117469,R304953
R881068,R459651
R924980,R119447
R967798,R842207
R767335,R706575
R143468,R260021
R422617,R696948
R888468,R111419
R690595,R857860
R446478,R907346
R294728,R945236
R133193,R492712
R775485,R741787
R196808,R900032
R292368,R956877
R335579,R367928
R531542,R460276
R602498,R954839
R723698,R431844
R801595,R879712
R171139,R708764
R478105,R692213
R617270,R478469
R306307,R969942
R775722,R903889
R708898,R674995
R554529,R739453
R179525,R136290
R980935,R485950
R185616,R325548
R311846,R650289
R921953,R263026
R516359,R600739
R129225,R507075
R175770,R255807
R729957,R639359
R116020,R297079
R911271,R681516
R341243,R401641
R320408,R630003
R380173,R945619
R267503,R107038
R330051,R787432
R439085,R509343
R330299,R287193
R169799,R154948
R203387,R964185
R871163,R557948
R403656,R226764
R113588,R156990
R489372,R218658
R585324,R573530
R344933,R571105
R532544,R491214
R225466,R984458
R469758,R384707
R773124,R253427
R961390,R328618
R601096,R579759
R261269,R631934
R111302,R170207
R348961,R840740
R807547,R653204
R559444,R313376
R521344,R863454
R578844,R528365
R773241,R712779
R663416,R688902
R101786,R204642
R403910,R740955
R302573,R518209
R190186,R457605
R156375,R425983
R202164,R788583
R405647,R485069
R542388,R988675
R103852,R627108
R317736,R178630
R707611,R846749
R369721,R282781
R143208,R176003
R461023,R427343
R982378,R828738
R587176,R366841
R788202,R645143
R276084,R917944
R967627,R969302
R383429,R669209
R690056,R888638
R972025,R504239
R528173,R770368
R931287,R495501
R282089,R678943
R777255,R916723
R735445,R179839
R273410,R223603
R938029,R976582
R712424,R804484
R171738,R316163
R284119,R941110
R385871,R919733
R436237,R842926
R765323,R453715
R692001,R156681
R743239,R799526
R332842,R551707
R402964,R860650
R675818,R966858
R854385,R130192
R494430,R599418
R231780,R269693
R330317,R283386
R608347,R289948
R601306,R562802
R925870,R889104
R320946,R192793
R477268,R133855
R510985,R476664
R880708,R486590
R371427,R974286
R868037,R370559
R597078,R587304
R321673,R110166
R770641,R107101
R678408,R175573
R211724,R918869
R352691,R278126
R133220,R261054
R710098,R804008
R749671,R474315
R795330,R164150
R298123,R158578
R671138,R212480
R232620,R366005
R492313,R740967
R165425,R878732
R966151,R886657
R373628,R323339
R728966,R323245
R508018,R645198
R800778,R811130
R657133,R955006
R152497,R583804
R205567,R111306
R781016,R740268
R219605,R941805
R379281,R866947
R315091,R916564
R283468,R508609
R802492,R554694
R374258,R198196
R507728,R511835
R814119,R743386
R208906,R483844
R733765,R148075
R409929,R975135
R778500,R667322
R469068,R678641
R473677,R465344
R282016,R283781
R866623,R226059
R725345,R309091
R915888,R501717
R210309,R461090
R339661,R467561
R856986,R620361
R318086,R133526
R712266,R743111
R137687,R420670
R145320,R768925
R725141,R790280
R635475,R627097
R664855,R602224
R793606,R412971
R628965,R347642
R541204,R649941
R348225,R866792
R365468,R922414
R403444,R588432
R498793,R425506
R745990,R712077
R866603,R139203
R607374,R717776
R650917,R410741
R289091,R519166
R763986,R583169
R874440,R154584
R601387,R258761
R801673,R559575
R704392,R252521
R287920,R997299
R104511,R673218
R991993,R314066
R789831,R220718
R979534,R930262
R417273,R640554
R508065,R361009
R817471,R376660
R768270,R664153
R554310,R656930
R519425,R974282
R774357,R835676
R289647,R934711
R140168,R484727
R803044,R219019
R752992,R293528
R362138,R867595
R900808,R262472
R313521,R627980
R614633,R547447
R707785,R435929
R409639,R994740
R831930,R233188
R845380,R563147
R431926,R606425
R403954,R726641
R977151,R150212
R654127,R193283
R767873,R929269
R366435,R260250
R457037,R684191
R168448,R984240
R896676,R931278
R274910,R484355
R500714,R782300
R366387,R826672
R785281,R486837
R946758,R432964
R569288,R738204
R714254,R120987
R581932,R920757
R598853,R792100
R139837,R957655
R756337,R459812
R670763,R551330
R713015,R860176
R953345,R409682
R956756,R196774
R793547,R945961
R698714,R891199
R822006,R739864
R178241,R559863
R755513,R473450
R238946,R294048
R817872,R624394
R537361,R831635
R402124,R758343
R433640,R110114
R416491,R325502
R970458,R102114
R731124,R828059
R267601,R306124
R374812,R985055
R998739,R184565
R696784,R960495
R507026,R534993
R370405,R571138
R801551,R654855
R917949,R621388
R389830,R792547
R918198,R741227
R269494,R158043
R300684,R786791
R207786,R550680
R296315,R634848
R515174,R472015
R168384,R183845
R187318,R835654
R318247,R479657
R483685,R930406
R904883,R134463
R854423,R507551
R225697,R491412
R887236,R513001
R149402,R743005
R594412,R343387
R889103,R565928
R948389,R134578
R571992,R626504
R436835,R593807
R418571,R882433
R532968,R109873
R697344,R714142
R931457,R578086
R355793,R510070
R698808,R312225
R193204,R742642
R417274,R187522
R858788,R102833
R256603,R960870
R573435,R986588
R454539,R833513
R698153,R764173
R147140,R680115
R154397,R727113
R904518,R750834
R111255,R471951
R801966,R852996
R875985,R734622
R424376,R676073
R475927,R592607
R915534,R778449
R136259,R781923
R286210,R316657
R658628,R720828
R890172,R163568
R561459,R239737
R860778,R721768
R788121,R678473
R880409,R852091
R622335,R836343
R813005,R199043
R527368,R118585
R680670,R450397
R316856,R308983
R368051,R808046
R302233,R246605
R637605,R429791
R972845,R812581
R461170,R769706
R162087,R953753
R277672,R605680
R267762,R436326
R715798,R159241
R980595,R300680
R780475,R837057
R848403,R429292
R560446,R283486
R315731,R553803
R170993,R595311
R668205,R526172
R122420,R150619
R477145,R410965
R589598,R907532
R235472,R918076
R946104,R708605
R981790,R644170
R855293,R958861
R772429,R758414
R115795,R468776
R776983,R344014
R695958,R560060
R167633,R798094
R174860,R892659
R702268,R657576
R784476,R857755
R960658,R210458
R673530,R566750
R670954,R760323
R310153,R328226
R556449,R108353
R545089,R774027
R243254,R495096
R482017,R676170
R849339,R432011
R689442,R313559
R618673,R326404
R635015,R555053
R848467,R563627
R807188,R377812
R478751,R971434
R756497,R807211
R567682,R387012
R376519,R138123
R227479,R908021
R832601,R173453
R307672,R589278
R542726,R477928
R448917,R409894
R199487,R737296
R725293,R524921
R870117,R693762
R133530,R319538
R451774,R273978
R445271,R119131
R287533,R342443
R418583,R541157
R886115,R706134
R133040,R164500
R187323,R160712
R214212,R737545
R985796,R416621
R295958,R229709
R268536,R222957
R365718,R374486
R543809,R431403
R123736,R191961
R687232,R352716
R435052,R455734
R770902,R343659
R651539,R568625
R498456,R737585
R736947,R339657
R721706,R853348
R590424,R285258
R926469,R892375
R796438,R638984
R606951,R476382
R782673,R404361
R422290,R649418
R568367,R827347
R439372,R640657
R658770,R413899
R890835,R123953
R461300,R256707
R337173,R831008
R529570,R595863
R506051,R890900
R276488,R590568
R163577,R115741
R512567,R569146
R588819,R776982
R417907,R646385
R908708,R688538
R843455,R209865
R661898,R808007
R117905,R930389
R770781,R645249
R366492,R236415
R397443,R771588
R442559,R457929
R418192,R388181
R798539,R830231
R690296,R917639
R922604,R973650
R644110,R284175
R403125,R754026
R657028,R937226
R466646,R887495
R792748,R159485
R306262,R278811
R488860,R570746
R402403,R827592
R979577,R717071
R137192,R742077
R503450,R419633
R693110,R378868
R510855,R802817
R631867,R240155
R700868,R433703
R968026,R609600
R828141,R357726
R764466,R506916
R669946,R623812
R492005,R956602
R842668,R241935
R513926,R862412
R979000,R808668
R280078,R420057
R866979,R147276
R934480,R302014
R160170,R175315
R451868,R553686
R535377,R680917
R404483,R909976
R977937,R212369
R233772,R675636
R913553,R116930
R721879,R382957
R788808,R546018
R118132,R745493
R347015,R535615
R314369,R938891
R745353,R782024
R419672,R353776
R479243,R749668
R443696,R950260
R705591,R927569
R517103,R574897
R784667,R495057
R358544,R298439
R408662,R148228
R181140,R291842
R768698,R980044
R828464,R600550
R745252,R658352
R918953,R765513
R607189,R881466
R382966,R451822
R242844,R904509
R956097,R785809
R626392,R244066
R886890,R404105
R176365,R561126
R303755,R834549
R640670,R524554
R437250,R547676
R365597,R628517
R657417,R961903
R265841,R337813
R254299,R212782
R886733,R231513
R198406,R845353
R407493,R545428
R308404,R757779
R812654,R175561
R767050,R878271
R229568,R518482
R134302,R391347
R314147,R300001
R776819,R953775
R977820,R525073
R670054,R873951
R546313,R368971
R769274,R494820
R582282,R802422
R216725,R491734
R976079,R420692
R529261,R959654
R114532,R904701
R150436,R588540
R456274,R992722
R956659,R258144
R848621,R886525
R409292,R171733
R460383,R106670
R400308,R697817
R602172,R236240
R891371,R933755
R518517,R556739
R390007,R295853
R227379,R488386
R587510,R826067
R651527,R601852
R272941,R996904
R809935,R751768
R305774,R446220
R869743,R370714
R653404,R216533
R340660,R690234
R416943,R537769
R316726,R226780
R714641,R167357
R564915,R609803
R775946,R572703
R225314,R209247
R571957,R116057
R351603,R710742
R275944,R564189
R331240,R377865
R145081,R341978
R248073,R892536
R283630,R766751
R497199,R964253
R504843,R904009
R690852,R874298
R536816,R686578
R581354,R210126
R475066,R459097
R721569,R634699
R958236,R334006
R477892,R297182
R480244,R386206
R226605,R271434
R328381,R475449
R981569,R762509
R575160,R908260
R929364,R384254
R472071,R996908
R165195,R681546
R576215,R682677
R597372,R252622
R688022,R275696
R229232,R807439
R894172,R141407
R873194,R184022
R302738,R829110
R114887,R181981
R597634,R136255
R786416,R709218
R115347,R299465
R763395,R832301
R335307,R384635
R189734,R779963
R149585,R101984
R297123,R929113
R336953,R305173
R292602,R439879
R199737,R792398
R121879,R745310
R770327,R622807
R221551,R489686
R604359,R543449
R866555,R654413
R873832,R767629
R309109,R706373
R615403,R241658
R448999,R321111
R236793,R745985
R616490,R208521
R668867,R734718
R216674,R156607
R929996,R160964
R581616,R100881
R567425,R913536
R214845,R830351
R681263,R295110
R835350,R627977
R408148,R816428
R648455,R569060
R400724,R278656
R907857,R203913
R884161,R150106
R249045,R254099
R880288,R946530
R364636,R915222
R194096,R662243
R705709,R774123
R302785,R155317
R497971,R963871
R393318,R934944
R631885,R655116
R403927,R713132
R545444,R329262
R189889,R753946
R539938,R771678
R255832,R619591
R697353,R259939
R782788,R201152
R103123,R629052
R672533,R305223
R327341,R552896
R801760,R466981
R940195,R618900
R148969,R798598
R692712,R197630
R190759,R114656
R336929,R840816
R608368,R420649
R635461,R431137
R969387,R945978
R428716,R671903
R542716,R981354
R625287,R604397
R569582,R917085
R290212,R777241
R268500,R662094
R668318,R710001
R555613,R409152
R541481,R924355
R888361,R328568
R805805,R903329
R438591,R316149
R398385,R961932
R489758,R168220
R995184,R177761
R774722,R810203
R135699,R507871
R351716,R622508
R660200,R554260
R478909,R860792
R755981,R747865
R310814,R140784
